,item_id,title,Tags
270,1267,"Manchurian Candidate, The (1962)",classic boring drama assassination thriller murder politics psychological conspiracy cold war brainwashing
271,3466,Heart and Souls (1993),classic afterlife sweet
272,267,Major Payne (1995),classic funny children comedy hilarious military boarding school
273,2082,"Mighty Ducks, The (1992)",classic inspirational
274,3264,Buffy the Vampire Slayer (1992),classic comedy high school vampires fashion cheerleading
275,7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),classic anime space space travel technology animation inspirational anti-war steampunk religion military
276,2454,"Fly, The (1958)",classic science fiction teleportation 1950s
277,3832,"Black Sabbath (Tre volti della paura, I) (1963)",classic ghosts vampires creepy
278,5771,My Bloody Valentine (1981),classic murder
279,8507,Freaks (1932),classic disability disturbing revenge strange suspense surreal surrealism dark controversial infidelity creepy short circus horses
280,54286,"Bourne Ultimatum, The (2007)",classic adventure boring survival action thriller corruption murder secrets suspense espionage torture violence conspiracy spies cia amnesia chase paris assassins
281,96079,Skyfall (2012),classic boring action thriller murder humor espionage psychological mental illness dark silly hacking fun entertaining spies london trains secret service
282,7579,Pride and Prejudice (1940),classic adaptation
283,616,"Aristocats, The (1970)",classic music funny story jazz talking animals animation animals cute paris
284,1033,"Fox and the Hound, The (1981)",classic friendship dogs food sad talking animals animation tragedy animals betrayal
285,2080,Lady and the Tramp (1955),classic romantic drama dogs romance children talking animals animation animals
286,84246,It Happened on Fifth Avenue (1947),classic musical comedy
287,3462,Modern Times (1936),classic drama comedy social commentary satire hilarious communism surveillance workplace noir
288,597,Pretty Woman (1990),classic love story friendship funny romance chick flick predictable cheesy prostitution romantic comedy capitalism los angeles shopping
289,8168,"Lift, De (1983)",classic horror thriller journalism
290,26571,Flodder (1986),classic comedy sex
291,4184,"Bishop's Wife, The (1947)",classic adultery marriage amnesia christmas
292,7190,Jane Eyre (1970),classic orphans boarding school
293,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",classic gothic vampires
294,1262,"Great Escape, The (1963)",classic true story gritty freedom historical world war ii baseball
295,5991,Chicago (2002),classic musical fantasy music journalism corruption murder jazz surreal courtroom satire 1920s chicago
296,2005,"Goonies, The (1985)",classic adventure friendship magic 1980s treasure pirates childhood good
297,48061,Snoopy Come Home (1972),classic animation cute
298,7944,"Night of the Iguana, The (1964)",classic drama mexico
299,81671,"Tramp, The (Awaara) (Awara) (1951)",classic musical courtroom
300,6377,Finding Nemo (2003),classic boring friendship emotional funny children story talking animals animation predictable fun kids animals cute underwater memory loss birds fish
301,32587,Sin City (2005),classic love story funny action disturbing beautiful corruption murder revenge dystopia surreal surrealism dark torture black comedy violence gritty crime suicide cult cannibalism police visual storytelling writing cars strippers dark fantasy noir
302,27773,Old Boy (2003),classic music boring loneliness disturbing depressing revenge story surreal dark kidnapping violence conspiracy absurd incest foreign guilt bizarre noir
303,54503,Superbad (2007),classic friendship funny drugs pornography comedy nerds crude humor coming of age teen high school hilarious police self discovery school drinking shopping beer
304,50,"Usual Suspects, The (1995)",classic boring funny action mystery thriller twist suspense plot twist comedy awesome violence conspiracy predictable detective fun surprise ending crime organized crime storytelling caper crazy
305,6979,WarGames (1983),classic artificial intelligence 1980s computers hackers hacking nuclear war military cold war fbi
306,3435,Double Indemnity (1944),classic boring thriller adultery marriage murder predictable investigation crime suicide writing sexy betrayal noir
307,5171,"Time Machine, The (2002)",classic time travel science fiction dystopia future
308,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",classic mystery private detective
309,6645,THX 1138 (1971),classic robots dystopia future psychological police surveillance cars
310,8094,Bad Day at Black Rock (1955),classic racism murder
311,17,Sense and Sensibility (1995),classic boring romantic emotional romance chick flick historical british 18th century 19th century literature
312,951,His Girl Friday (1940),classic quirky drama death penalty journalism comedy suicide satirical
313,3671,Blazing Saddles (1974),classic western racism parody dark humor comedy social commentary satire silly satirical
314,1590,Event Horizon (1997),classic horror first contact space space travel boring death future dark scary violence insanity religion
315,2021,Dune (1984),classic fantasy music aliens science fiction space travel boring war action dystopia weird space opera addiction
316,62049,1984 (1956),classic dystopia future television fascism
317,1334,"Blob, The (1958)",classic new jersey
318,909,"Apartment, The (1960)",classic drama relationships romance adultery new york black comedy comedy suicide romantic comedy 1960s office
319,2203,Shadow of a Doubt (1943),classic disturbing murder detective creepy trains california
320,608,Fargo (1996),classic boring quirky funny thriller murder sexuality witty dark humor kidnapping black comedy violence 1980s absurd morality crime cult money police cheating crazy
321,39183,Brokeback Mountain (2005),classic music art boring love story western emotional love romance adultery genius queer character study gay depressing beautiful murder sexuality sad 1980s cheesy controversial 1970s realistic 1960s heartbreaking homosexuality camp
322,3629,"Gold Rush, The (1925)",classic love comedy dance amnesia mining alaska
323,3086,Babes in Toyland (1934),classic fantasy funny children scary toys
324,81736,Hamlet (Gamlet) (1964),['classic']
325,3307,City Lights (1931),classic drama friendship love funny romance blindness mistaken identity beautiful sad comedy boxing sweet
326,1234,"Sting, The (1973)",classic music boring genius twist murder revenge violence high school 1930s surprise ending crime depression organized crime gambling caper cheating chicago great
327,1017,Swiss Family Robinson (1960),classic stranded 19th century
328,1204,Lawrence of Arabia (1962),classic war biographical history true story biography epic historical colonialism revolution horses world war i
329,6936,Elf (2003),classic funny romance jazz adoption comedy silly fun cute christmas sweet
330,25755,"Phantom of the Opera, The (1925)",classic sad paris opera
331,3475,"Place in the Sun, A (1951)",classic romance guilt adaptation
332,2826,"13th Warrior, The (1999)",classic fantasy war mystery violence epic iraq
333,3545,Cabaret (1972),classic musical abortion history queer politics 1930s dance historical love triangles pregnancy broadway jewish berlin
334,1282,Fantasia (1940),classic musical music beautiful surreal animation unique dinosaurs mythology
335,1358,Sling Blade (1996),classic disability murder story mental illness redemption
336,5038,"Flight of Dragons, The (1982)",classic time travel magic dragons
